context_text,reply_text,language,source,gap_lines,gap_seconds 
Gizmo.,Gizmo?,,4_9hours.mp4,1,2
Guillermo de la Cruz.,What the fuck?,,4_9hours.mp4,1,10
"That's what the kids call it.
The thingy.
It's in the bush.",What?,,4_9hours.mp4,1,2
"Often used in a bush.
It's not big enough to make it out of the bush.",Damn.,,4_9hours.mp4,1,2
"No one ever plays Duchess.
Fuck you!
I don't want that spell.
That's trash.
He's literally less damage than a fucking pebble.
Are you kidding me?
Are you kidding me?
I do so little damage.
This is fucked.",And you're fighting the one with the most HP.,,4_9hours.mp4,1,4
"Oh, am I?",Yeah.,,4_9hours.mp4,1,2
"That might be why.
Kill him.
Kick him in the face.
Crafted monarch.
Grab a stick and twist it.
Ow.
Fuck your noose, bro.",I cannot...,,4_9hours.mp4,1,4
Yes.,Ow.,,4_9hours.mp4,1,10
"I got him.
I'm the tiger.",Ow.,,4_9hours.mp4,1,2
"Yeah, because you have no skin.",This is discriminating.,,4_9hours.mp4,1,4
"I mean, we're killing him.
We will pay.
We will pay for your crimes.",Why?,,4_9hours.mp4,1,10
"From my point of view,
the Jedi are evil.
Well, then, you're just lost.
Then the two of me are lost.
Sucking attack.
Restore FP.
You need an empire.
Yeah, whatever.
Palpatine is evil.
From my point of view,
the Jedi are evil.
Okay, Church.
You were like a brother, Anakin.
I loved you.
I will do what I must.
You will try.
It's over, Anakin.
You have the high ground now.
Don't try it.
Don't try it.",Don't you fucking dare.,,4_9hours.mp4,1,2
"Don't you dare.
And then, he killed his wife.",Shit happens.,,4_9hours.mp4,1,2
"It was such a man thing to do.
Like, turn evil and kill his wife.",Femicide? Never heard of that.,,4_9hours.mp4,1,4
Say the burp.,"Ah, burp.",,4_9hours.mp4,1,2
"Burp, burp, burp.",church church church,,4_9hours.mp4,1,5
"Actually, I only wanna watch the battle.
Oh, yeah.
With the singing AI over there.
No.",Should we go for a field boss?,,4_9hours.mp4,1,4
"I need a fucking weapon.
Wait, we need lightning shit, right?
Oh, do we?
I had lightning.
There's lightning stuff here, let's go there.",Okay.,,4_9hours.mp4,1,2
"And pick the lightning pots and everything.
Lightning grease?
Lightning grease, lightning pots,
lightning smitening.",Everything lightning smitening.,,4_9hours.mp4,1,2
"Let's go kill the field boss first.
I have a bow.",Do you have a great bow?,,4_9hours.mp4,1,2
"Not a great bow.
It's an alright bow.",It's an alright bow.,,4_9hours.mp4,1,2
"It's not bad.
It's a magma worm.
I'm gonna start the boss when he wants to fight.
There's a long way.
I repeat, I will start the boss.",I'm on the way.,,4_9hours.mp4,1,2
"Okay, I'm just repeating myself because usually you don't listen to me.
What are you doing?",That's true.,,4_9hours.mp4,1,2
"I've learned your way of communicating.
Which isn't.
Oh, fuck.
Yay, Lukiki is here.
Lukiki for the rescue.
Lukiki.",Where?,,4_9hours.mp4,1,2
"Lukiki.
Lukiki.
This is a Lukiki household.
I'm dead.
Lukiki help.
I'm gonna heal quickly and then I'll head B.",There you go.,,4_9hours.mp4,1,2
"Alright.
I will heal.
Of course he fucks off.
Stupid fucking cow.
Please.",He's very angry at me.,,4_9hours.mp4,1,2
"I think next time after day 1
ends
we should get like
2 or 3 levels before we go for the
clear process.
This fucking guy
is dealing damage.
And we're not.
Magma worm.",Just don't die guys.,,4_9hours.mp4,1,4
Easy for you.,Go crit.,,4_9hours.mp4,1,2
"Your heart has never been broken.
Oh, he's down again.
What an idiot.",What the fuck? He tripped.,,4_9hours.mp4,1,2
"Don't trip bro.
He's white. I turned him into a white dragon.
We can be racist now.
Racist.
I enabled racism.
Oh, I'm down as well.
Magiki help me.",I'm trying.,,4_9hours.mp4,1,2
"Do the Lugigi.
Maybe he's good.
Lugigi?
Oh, Gigi?
Ramble my Gibis.","Fuck, I cannot get both of you.",,4_9hours.mp4,1,2
"I will be back.
Don't send in a magma.
Well, actually it would be lava
above ground.","No, I'm down.",,4_9hours.mp4,1,2
"No, you were so close.
Lugigi.",I'm sorry.,,4_9hours.mp4,1,2
"I'm going to die to him.
I can tell.
Believe.
I feel it in my Goombas.
I can feel the midi-chlorian.","Yeah, you actually did.",,4_9hours.mp4,1,2
"Nevermind, you're a fucking retard.
What?
I thought you were the chosen one.
You were supposed to destroy the magma worm.
And then die to it.
Join it.
Wow, wow, wow, wow, wow.",I'm gonna get you.,,4_9hours.mp4,1,2
Thank you.,Why do I get the same fucking,,4_9hours.mp4,1,2
She said a bad word.,I don't want that shit stick.,,4_9hours.mp4,1,6
"What even is that?
I don't know.","No, we're not going to sleep today.",,4_9hours.mp4,1,2
"I can't move.
Wait, where are my runes?
Is that the rune?",Somewhere?,,4_9hours.mp4,1,2
"I'm stupid.
Rainbow, rainbow.
I'm stupid.
Where are you going?
No, I don't.
Castle, right?
Are we gonna castle it up?",But it's just a giant.,,4_9hours.mp4,1,2
"Is it giant?
I thought it was a silver knight.
No, no, no.",That's fucked.,,4_9hours.mp4,1,2
"We should have gone
and went to the
lightning camp.",Why is it glowing?,,4_9hours.mp4,1,4
"What's glowing?
That's the loot.
The epic loot chest.
We get the thing on the map for
looking at the map.",I'm fighting a lion.,,4_9hours.mp4,1,2
"I don't like the aeronautics.
Oh, I'm gonna go down.
Fuck.
I'm bad at picking me up.
They are a people of strong, tall,
pale, independent women.
They scare me.",I'm gonna get him.,,4_9hours.mp4,1,10
"Get the rune, brah.","Ah, fuck, I fell down.",,4_9hours.mp4,1,2
"I'm coming back up.
Oh, you've gotta be herniating
my disc right now.
I can't believe you've done this.
I don't know if I'll be able to...",He kicked me down again!,,4_9hours.mp4,1,4
I lost all those runes as well.,We can get them back on the next day.,,4_9hours.mp4,1,2
Can we?,Yeah.,,4_9hours.mp4,1,2
"Could do a mine.
I need upgrade.","Okay, then I'm gonna",,4_9hours.mp4,1,2
"Oh, fucking giant pot.
I forgot that.",These bitches.,,4_9hours.mp4,1,2
"Wait, this is...",Where's the entrance?,,4_9hours.mp4,1,2
"Which one?
The boss might be underground, actually.
Maybe it's a...
Maybe upgrade day 2?
Is there a camp we can do?","Wait, but I'm at the mine.",,4_9hours.mp4,1,4
"Yeah, but look
at the underground map.
The part of the mine where the boss is outside the zone.
Maybe.",I'm gonna check.,,4_9hours.mp4,1,2
"Let's look.
We shall see.
Might be just on the edge of it.","On the edge, yeah.",,4_9hours.mp4,1,2
"The boss might be edging us.
He's kinda edging.",Nope.,,4_9hours.mp4,1,6
"Can't even be properly edged here.
Let's go for this.",Fuck!,,4_9hours.mp4,1,2
"I need a brace, bro.",No.,,4_9hours.mp4,1,2
"I need a fucking brace.
Okay.",I fucked it.,,4_9hours.mp4,1,2
"Oh, Tom!",Where are you?,,4_9hours.mp4,1,2
I'm camping.,Fucking campers.,,4_9hours.mp4,1,2
smell oh no it's the dudes that don't smell Jeremy fragrance,are you missing someone I fucking hate this bullshit,,4_9hours.mp4,1,12
"they die in a fire
stop blocking my spells are you huh you fucking bitch well die then",I want physical ,,4_9hours.mp4,1,14
"the that should be close now we all go to this loony I'm only level 8 I can't
afford to lose any levels if you're only level 8 then we're fucked anyways I'm",i'm gonna risk it but you stay gilly you stay,,4_9hours.mp4,1,9
"make him come come uncomfortable because of all the nicotine you know snorting
little tiny peas two peas and a needle
okay I need to go back but actually I don't I only get pots back if I die but I
want to die closer to home well I fucking did
looky here I can do it I can do it I can do it come to me I did it
it was a plant death this was basically an abortion let's go yeah do you have",do you less pots now after after coming back ,,4_9hours.mp4,1,6
"okay well I don't know it's not just drop why do they always get stuck to the
fucking enemies okay this is literally less than a level 10
is it really so retarded it is
guy didn't even hit me why can't my runes just drop on the floor",I stopped gilly for a reason,,4_9hours.mp4,1,4
"I got starlight shards
Okay, time to get fucked again.
Is there a button to activate the door sometimes, but not every time?
So weird.
Guys, what do you think would happen if I drank a whole bottle of superglue?
You would die.",Would you be able to drink it?,,4_9hours.mp4,1,1
"Sure.
Yeah, wouldn't it just get stuck in your...
Maybe make a lining in your stomach.
I bought a 500 gram bottle of superglue, and I've been using it for like half a year.",And then I drank it.,,4_9hours.mp4,1,14
"And then I drank it.
Oh, it's still like at 90%.
And you said the nicotine's bad?
Cyanoacrylate.
Cyanoacrylate.
Cyanoacrylate.","Okay, guys.",,4_9hours.mp4,1,2
"Stop.
Stop.",This is it.,,4_9hours.mp4,1,1
Stop.,Use your fucking bows and spells.,,4_9hours.mp4,1,1
I don't have a bow.,I didn't drop you the starlight shards.,,4_9hours.mp4,1,1
Why aren't you giving me all of them?,I don't know.,,4_9hours.mp4,1,3
"What else are you keeping from me?
Which?
What else are you keeping from me?",Fuck!,,4_9hours.mp4,1,1
"Starlight shard for you.
Come.
Come.
Huh?
What?
Starlight shard.
Discount here.
What?",You can't use your grease?,,4_9hours.mp4,1,1
"I fucking knew it.
When you said bomb, I knew it.
I fucking knew it.
Oh, what is it?
Oh, it's a smithy.
Oh, my bad.
Sorry.
Shut the fuck up, you.",Let's go.,,4_9hours.mp4,1,1
"I'm a fucking dick.
Here you come.
I'm a fucking do it.
This is so cute.
Are we doing damage?","Yeah, I am doing damage.",,4_9hours.mp4,1,1
"Oh, my crossbow!
Have you never heard the saying I'm a suck your dick till you cum?
No one has ever said that to me ever.
It's just sad, bro!
Ooh.
They do different ones do they?
They actually know me.
I'm not here to fuck spiders.
You like that saying, don't you?
Yeah, I do.
I don't even care about fucking spiders.","Oh, fuck!",,4_9hours.mp4,1,2
"No, giggie!",Just face tanking.,,4_9hours.mp4,1,2
Face tanking the boss like the spider is taking a dick.,I even got him weakened now.,,4_9hours.mp4,1,9
"The weakened?
The rapper?
Is it a rapper?
The fucking, fucking enemy.
Enemy, enemy, enemy, enemy.",Fucking metal pipe.,,4_9hours.mp4,1,3
"Fucking noob boys.
He's underground.
He's underground.
He's sleeping.
He's sleeping us.
How do I escape the sleep though?",I think we need sleep boluses.,,4_9hours.mp4,1,3
"Wait, what happens if we kill the...
Do we get sleep balls if we kill the...
The jellyfish?",I don't know.,,4_9hours.mp4,1,4
"Hello, lady.",Hi.,,4_9hours.mp4,1,1
"Kill the jellyfish, kill the jellyfish.
Did it drop something?
It didn't.",No.,,4_9hours.mp4,1,1
"It fucking didn't.
Did that do damage to it though?
Oh, hang on.
I think it does do damage.
When you kill them, it throws like those blue...
The bubble thing.
The orbs, but I don't think they do damage.
I think they do do damage.
Do you think that they do do damage?",Why?,,4_9hours.mp4,1,3
"Wait, this one dropped glintstone scraps though.
Maybe they do do damage.
A little bit of damage.
They do do damage.",They do do damage.,,4_9hours.mp4,1,2
"I've doodled on my damage.
Bro, what?
Why did he come and wave for me?",I don't wanna attack the fucking hand.,,4_9hours.mp4,1,5
"Don't attack the hand, the fingers move.
Oh, I'm sleeping.
I didn't realise, fuck.
Usually don't.
Do you have a note or something?
Oh, oh, oh, oh, he's on the floor!
He's on the floor, grab a stick and twist it!
Come on, hit him.
Just grinding us down.
Like a meth user, his teeth.",Exactly.,,4_9hours.mp4,1,4
"Only there was a way to be level 10.
Like a pedophile with a kid.
You know about that, Tom?
What?
What?
What? Who has a kid?
I'm not allowed to be a router.
I'm a...
I'm a...
The government needs me to tell you that I am a registered sex offender.
Wear the shirt!
Did that get him? I see it.
Okay, if we survive for like three more years...",We get it.,,4_9hours.mp4,1,5
"Three more years and two more business days.
He's nuking, he's nuking!","Nuke, nuke, nuke!",,4_9hours.mp4,1,1
"Shoot that shit!
How do we dodge?
Shoot the nuke!",Shoot it!,,4_9hours.mp4,1,3
"This member, the nuke.
This nuke, the member.
Kili!
Help!",Can you get him?,,4_9hours.mp4,1,1
"Help!
Yep.
Show me your member.
Are you ready?
I'm gonna dismember your member.
I can't remember where it is.","Oh no, I'm done.",,4_9hours.mp4,1,5
Should we take a little off the top?,"You got it, you got it!",,4_9hours.mp4,1,2
I can't afford it.,I'm done.,,4_9hours.mp4,1,1
I'm coming.,"He's doing the sleepies, be careful.",,4_9hours.mp4,1,1
"Am I supposed to not fall asleep?
I'm sleeping.
Am I dying?
I'm dying.",And you're going down.,,4_9hours.mp4,1,1
"This is so stupid!
What the fuck are we supposed to do?",How do you not...,,4_9hours.mp4,1,1
"Boogly boogly.
That thing is juicy.",Boogly boogly.,,4_9hours.mp4,1,2
"What's the bitch called?
Boogly boogly.
Augur.
Augur?
Augur.
Augur.
Augur.
Augur.
Augur.
Augur.
Explain.
Not Eldring explained, you fucking cunt!","I want Eldring explained, please.",,4_9hours.mp4,1,4
"Augur!
You cunt.
A little known fact about this boss, except for the exterior form, which resembles Eldring's beast...
Bro, I don't care about his looks, you fucking idiot!
A little unknown fact about the Nightlord...
How to beat Augur.
Augur.
Stop sleep.
Stop sleep!
Talk to me, sir.
Okay.
Okay, okay.","Okay, I'm gonna sell some stuff.",,4_9hours.mp4,1,12
"Get the skin.
Get the skin.",To get the skin.,,4_9hours.mp4,1,1
"yeah stop talking about your fucking cock and show me how to kill this bitch
no I'm not gonna watch this fucking video just glazing himself okay can't","not selling anymore, maybe I can say some more",,4_9hours.mp4,1,8
it is pride month respectfully take it it's tingling my throat it's tickling a,imagine your brother is watching Gilly ,,4_9hours.mp4,1,6
"take gay sex that's right munch right months I would never thank you I would
watching you can join in for like you would like that it's fucking age sick","fuck I only need 1,100",,4_9hours.mp4,1,19
bitches it's three o'clock in the morning I wanted to hit the gym tomorrow,okay I'm gonna leave the discord and end the stream,,4_9hours.mp4,1,5
that's how we're playing one more game no yeah wait what did you just say you're,I'm out of here,,4_9hours.mp4,1,6
