text,language,source,timestamp,line 
i just wanted to reload the whole game reset the whole game because it was so buggy,,4_9hours.mp4,06:42:02,9885
oh okay one more round and then i'm completely fried for today i think,,4_9hours.mp4,06:42:22,9886
Ironeye,,4_9hours.mp4,06:42:46,9888
hello hi how you doing,,4_9hours.mp4,06:42:56,9889
I still have like a shit ton of pizza,,4_9hours.mp4,06:43:03,9890
yeah my pizza was also really fucking good i couldn't like finish,,4_9hours.mp4,06:43:18,9892
it but it's really good i was very happy with my choices where's the bread i want another pizza,,4_9hours.mp4,06:43:23,9893
a slice of pizza bread,,4_9hours.mp4,06:43:32,9894
i want it back i want to check it out myself first before you throw it away because all the buttons fell out when i opened it,,4_9hours.mp4,06:43:40,9895
That kinda sucks because i completely obliterated it by the way i tried to fix it,,4_9hours.mp4,06:43:55,9896
i destroyed it completely you cannot even press any more buttons what only one button was broken,,4_9hours.mp4,06:44:00,9897
what do you mean everything was broken when you gave it to me,,4_9hours.mp4,06:44:08,9898
mhmm,,4_9hours.mp4,06:44:21,9901
that fucking tom,,4_9hours.mp4,06:44:28,9902
i've never done that in my whole life,,4_9hours.mp4,06:44:36,9904
um i'm looking,,4_9hours.mp4,06:45:03,9908
yeah pizza i'm busy pizza pizza bread,,4_9hours.mp4,06:45:18,9910
 I'm gonna get something to drink be right back,,4_9hours.mp4,06:45:25,9911
okay,,4_9hours.mp4,06:46:10,9916
everyone is pissing so i can check my skins,,4_9hours.mp4,06:46:14,9917
that's the wrong direction,,4_9hours.mp4,06:46:27,9918
these are so similar it's like useless,,4_9hours.mp4,06:46:38,9919
i really want to spend money on them but wait can i continue my remembrance,,4_9hours.mp4,06:46:41,9920
i don't understand,,4_9hours.mp4,06:47:32,9925
hmm,,4_9hours.mp4,06:47:55,9926
how do i continue his quest,,4_9hours.mp4,06:48:03,9927
maybe i have to talk to the lady,,4_9hours.mp4,06:48:09,9928
okay,,4_9hours.mp4,06:48:43,9931
which one sentient past again?,,4_9hours.mp4,06:48:46,9932
the boat guy yeah that was the sentient past actually,,4_9hours.mp4,06:48:57,9935
i want to fight the boat guy,,4_9hours.mp4,06:49:04,9937
do i have to play the same dude twice in a row,,4_9hours.mp4,06:49:34,9942
does iron eye even exist yeah he does i didn't forget about it well i actually have to,,4_9hours.mp4,06:49:40,9943
no i'm gonna i'm gonna play a round with iron eye fuck that,,4_9hours.mp4,06:49:48,9944
and then i'm gonna play with you in the next round,,4_9hours.mp4,06:49:52,9945
"Nein, aber vielen Dank für drei Gifted Subs, für Klassensprecher Nordpola, zwei Menschen, die wir actually kennen.",,4_9hours.mp4,06:50:00,9947
"Nein, aber das heißt in Österreich werden wir auch noch immer über drei Gifted Subs sprechen.",,4_9hours.mp4,06:50:10,9948
Die Kirchen sind so verdammt. Ich verspreche es dir.,,4_9hours.mp4,06:50:44,9951
"Okay, lasst uns zur Kirche gehen.",,4_9hours.mp4,06:50:53,9953
Von Kirche zu Kirche zu Kirche zu Kirche zu Kirche.,,4_9hours.mp4,06:50:59,9954
Und dann?,,4_9hours.mp4,06:51:02,9955
Vergiss die Kirche nicht.,,4_9hours.mp4,06:51:04,9957
Bring mich zur Kirche.,,4_9hours.mp4,06:51:09,9959
Hör auf!,,4_9hours.mp4,06:51:16,9961
Hör auf! Oh mein Gott.,,4_9hours.mp4,06:51:18,9962
"Warte, sind die da unten? Ja, hier.",,4_9hours.mp4,06:52:11,9974
Ja. Ja.,,4_9hours.mp4,06:52:50,9987
Nicht das.,,4_9hours.mp4,06:52:56,9988
"Ja, für mich auch nicht.",,4_9hours.mp4,06:53:08,9994
Ich habe es einfach genommen.,,4_9hours.mp4,06:53:12,9995
Ich war zu begeistert.,,4_9hours.mp4,06:53:14,9996
Die Räder des Schmerzes.,,4_9hours.mp4,06:53:45,10007
Kirche.,,4_9hours.mp4,06:54:22,10016
Ich gehe in Richtung Kirche.,,4_9hours.mp4,06:54:26,10017
Welche Kirche hast du gepinkelt?,,4_9hours.mp4,06:54:34,10020
Ich habe nicht.,,4_9hours.mp4,06:54:36,10021
"Ich habe nur gesagt, dass ich in der Kirche bin.",,4_9hours.mp4,06:54:37,10022
Ich werde die zweite Kirche bekommen.,,4_9hours.mp4,06:54:39,10023
i'm literally i just picked up tom,,4_9hours.mp4,07:00:00,10129
yeah yeah it was the ping ,,4_9hours.mp4,07:00:20,10131
yeah i'm gonna check out the castle wait no but is here grace now,,4_9hours.mp4,07:00:28,10132
he's somewhere here up here yeah always where the smoke is here he's here,,4_9hours.mp4,07:00:46,10133
uh here's space consume less fp,,4_9hours.mp4,07:02:15,10146
maximum hp yeah i pinged it,,4_9hours.mp4,07:02:24,10147
who is in there what is in there it ,,4_9hours.mp4,07:02:39,10150
the castle is empty no there's fucking giants fuck them ,,4_9hours.mp4,07:02:52,10151
for real for real,,4_9hours.mp4,07:03:05,10153
oh my god ,,4_9hours.mp4,07:03:16,10154
He just yeeted his shit at me,,4_9hours.mp4,07:03:26,10155
what i don't know what you're talking about,,4_9hours.mp4,07:03:35,10157
if i get yeeted on by another giant again i'm just gonna,,4_9hours.mp4,07:03:53,10159
i'm not i'm not gonna rage,,4_9hours.mp4,07:03:56,10160
there's a grace right here though ,,4_9hours.mp4,07:04:08,10162
fuck i i did too early,,4_9hours.mp4,07:05:47,10172
nice tombstone,,4_9hours.mp4,07:05:54,10173
that was really easy ,,4_9hours.mp4,07:06:31,10178
all of them are shit ,,4_9hours.mp4,07:06:39,10179
downstairs cassible on my way,,4_9hours.mp4,07:06:46,10180
oh whoa whoa whoa whoa whoa whoa whoa whoa,,4_9hours.mp4,07:06:59,10182
nice,,4_9hours.mp4,07:07:46,10187
oh my god i'm going to kill him ,,4_9hours.mp4,07:08:07,10189
thank you oh boy,,4_9hours.mp4,07:08:24,10191
oh young,,4_9hours.mp4,07:08:32,10193
i'm gonna go to the last church,,4_9hours.mp4,07:09:22,10200
with you,,4_9hours.mp4,07:09:46,10201
"Run, run, run.",,4_9hours.mp4,07:10:06,10203
Hello?,,4_9hours.mp4,07:10:10,10204
Hi!,,4_9hours.mp4,07:10:13,10206
Why are the bosses here?,,4_9hours.mp4,07:10:35,10210
Which one?,,4_9hours.mp4,07:10:45,10212
Why?,,4_9hours.mp4,07:10:50,10214
Is he okay?,,4_9hours.mp4,07:10:58,10217
Obviously in pain,,4_9hours.mp4,07:11:05,10220
"Yeah, hidden treasure.",,4_9hours.mp4,07:11:38,10238
Gonna go there.,,4_9hours.mp4,07:11:40,10239
Gonna get the hidden treasure.,,4_9hours.mp4,07:11:42,10240
Improved ranged weapon attacks.,,4_9hours.mp4,07:11:50,10243
"Hell yeah, but first I want the last church.",,4_9hours.mp4,07:11:55,10244
And the last dude.,,4_9hours.mp4,07:11:58,10245
If he is...,,4_9hours.mp4,07:11:59,10246
If we can find him.,,4_9hours.mp4,07:12:01,10247
Nice.,,4_9hours.mp4,07:12:29,10258
"And church, church, church, church.",,4_9hours.mp4,07:12:34,10260
It's right here anyway.,,4_9hours.mp4,07:12:42,10261
Alrighty.,,4_9hours.mp4,07:12:57,10263
Have all the churches.,,4_9hours.mp4,07:13:07,10264
Is there...,,4_9hours.mp4,07:13:10,10265
"Yeah, there's a grace somewhere here.",,4_9hours.mp4,07:13:11,10266
Maddened and added.,,4_9hours.mp4,07:13:22,10269
I am on my way.,,4_9hours.mp4,07:13:36,10275
We are at the last church.,,4_9hours.mp4,07:13:37,10276
Other side of the map.,,4_9hours.mp4,07:13:40,10277
But it's not that far.,,4_9hours.mp4,07:13:42,10278
It's not that deep.,,4_9hours.mp4,07:13:43,10279
I'm coming.,,4_9hours.mp4,07:13:44,10280
Even though it wasn't that deep.,,4_9hours.mp4,07:13:50,10281
Is that a jumpy thing?,,4_9hours.mp4,07:14:27,10294
How do I get up there?,,4_9hours.mp4,07:14:38,10295
I am mad.,,4_9hours.mp4,07:14:41,10296
It's just getting bigger.,,4_9hours.mp4,07:14:49,10298
I'm gonna kill the boss in the lake.,,4_9hours.mp4,07:14:55,10301
You're on his ass anyways.,,4_9hours.mp4,07:15:00,10303
I'm mad again.,,4_9hours.mp4,07:15:05,10305
"Well, out of the madness circle, I guess.",,4_9hours.mp4,07:15:45,10316
Stop making me mad!,,4_9hours.mp4,07:15:48,10317
What the fuck are you talking about?,,4_9hours.mp4,07:16:22,10325
"It was in every universe, obviously.",,4_9hours.mp4,07:16:25,10326
There's a fucking rune bear.,,4_9hours.mp4,07:17:15,10334
I really hope it is.,,4_9hours.mp4,07:17:23,10337
I don't know if we can kill him.,,4_9hours.mp4,07:17:28,10338
"Oh my god, he's playing ball with me.",,4_9hours.mp4,07:17:33,10339
Sure.,,4_9hours.mp4,07:17:46,10341
You're beautiful.,,4_9hours.mp4,07:17:58,10343
Well done.,,4_9hours.mp4,07:18:03,10344
"Yeah, level 10.",,4_9hours.mp4,07:18:11,10347
What?,,4_9hours.mp4,07:18:27,10355
There's another bear.,,4_9hours.mp4,07:18:28,10356
"Yeah, hit him in the face.",,4_9hours.mp4,07:19:02,10363
You turned him white.,,4_9hours.mp4,07:19:06,10364
You turned him white.,,4_9hours.mp4,07:19:08,10365
You turned him white.,,4_9hours.mp4,07:19:13,10368
But you turned his fur white.,,4_9hours.mp4,07:19:18,10370
He's gonna get deported.,,4_9hours.mp4,07:19:24,10373
"Yeah, because he's gonna get deported to the North Pole.",,4_9hours.mp4,07:19:29,10375
Because he's a polar bear now.,,4_9hours.mp4,07:19:33,10376
What the fuck?,,4_9hours.mp4,07:19:39,10378
That's so mean of you.,,4_9hours.mp4,07:19:40,10379
Giggity.,,4_9hours.mp4,07:19:48,10382
Quaggmeier,,4_9hours.mp4,07:19:51,10384
"It's just the quagg, guys.",,4_9hours.mp4,07:19:58,10386
"No, thank you.",,4_9hours.mp4,07:20:16,10391
Okay.,,4_9hours.mp4,07:20:35,10400
Got him.,,4_9hours.mp4,07:22:01,10416
"Oh, fuck you.",,4_9hours.mp4,07:22:06,10418
Bullshit ass bullshit bitches.,,4_9hours.mp4,07:22:08,10419
The fucking ass of the horse is cock blocking me.,,4_9hours.mp4,07:22:31,10423
Get tombstoned,,4_9hours.mp4,07:24:23,10445
Rise from defeat a single time.,,4_9hours.mp4,07:24:28,10448
Yeah.,,4_9hours.mp4,07:24:30,10449
I took it.,,4_9hours.mp4,07:24:34,10451
What about this boss down here?,,4_9hours.mp4,07:24:45,10455
He's like not far.,,4_9hours.mp4,07:24:48,10457
Maybe we can pull him?,,4_9hours.mp4,07:24:49,10458
No.,,4_9hours.mp4,07:24:55,10459
"Wait, there's no one.",,4_9hours.mp4,07:25:01,10460
It's fake news.,,4_9hours.mp4,07:25:04,10462
Where then?,,4_9hours.mp4,07:25:13,10465
I'm leaving.,,4_9hours.mp4,07:25:14,10466
But we can get level 11 at least.,,4_9hours.mp4,07:25:22,10468
"Wait, I can still take something?",,4_9hours.mp4,07:25:27,10470
"Oh, I have to actually equip that.",,4_9hours.mp4,07:25:34,10474
Yeah.,,4_9hours.mp4,07:25:42,10477
"Wait, there's still some enemies around here.",,4_9hours.mp4,07:25:49,10480
"No, there's no one here.",,4_9hours.mp4,07:26:16,10487
Someone else at least.,,4_9hours.mp4,07:26:20,10489
Oh no.,,4_9hours.mp4,07:26:38,10494
Bloodstained dagger.,,4_9hours.mp4,07:26:45,10497
"Yeah, come back.",,4_9hours.mp4,07:27:05,10499
"Oh, I went in right away.",,4_9hours.mp4,07:27:14,10501
Oopsie.,,4_9hours.mp4,07:27:16,10502
What the fuck?,,4_9hours.mp4,07:27:19,10504
Scheiße.,,4_9hours.mp4,07:27:25,10507
"What the fuck, Tom?",,4_9hours.mp4,07:27:33,10510
Nope.,,4_9hours.mp4,07:28:39,10529
"I have 2,900 runes.",,4_9hours.mp4,07:28:40,10530
But I simply don't want to.,,4_9hours.mp4,07:28:51,10532
"That's so anti-pride month, Tom.",,4_9hours.mp4,07:29:02,10537
But the calves.,,4_9hours.mp4,07:29:28,10545
The calves.,,4_9hours.mp4,07:29:29,10546
"You skipped, too.",,4_9hours.mp4,07:29:37,10552
Now I'm dead? What the- He was screaming?,,4_9hours.mp4,07:30:19,10561
I fainted from screaming?,,4_9hours.mp4,07:30:22,10562
I'm dead too.,,4_9hours.mp4,07:30:44,10570
I have that too all the time.,,4_9hours.mp4,07:30:51,10573
I really don't know what it does.,,4_9hours.mp4,07:30:54,10574
Oh my God.,,4_9hours.mp4,07:30:56,10575
Okay.,,4_9hours.mp4,07:30:57,10576
One more.,,4_9hours.mp4,07:31:00,10577
I'm living.,,4_9hours.mp4,07:31:02,10578
And I'm leaving.,,4_9hours.mp4,07:31:05,10579
"Yeah, fuck you.",,4_9hours.mp4,07:31:24,10583
Oh my God.,,4_9hours.mp4,07:32:43,10600
No way.,,4_9hours.mp4,07:32:44,10601
Fucking drove me over.,,4_9hours.mp4,07:32:45,10602
"Get, get Gilly",,4_9hours.mp4,07:32:47,10603
Oh no.,,4_9hours.mp4,07:32:48,10604
Oh my God.,,4_9hours.mp4,07:33:09,10613
I'm distracting.,,4_9hours.mp4,07:33:16,10614
I shouldn't be distracting.,,4_9hours.mp4,07:33:19,10615
"Don't you dare do your earth shake, earthquake shaky shake.",,4_9hours.mp4,07:33:25,10617
"Oh, bullshit.",,4_9hours.mp4,07:34:14,10631
"Bullshit, bullshit, bullshit.",,4_9hours.mp4,07:34:15,10632
What about my item?,,4_9hours.mp4,07:34:26,10638
"Oh yeah, my item already worked.",,4_9hours.mp4,07:34:27,10639
Fuck.,,4_9hours.mp4,07:34:30,10641
Raider duration of ultimate extended.,,4_9hours.mp4,07:34:46,10644
"Well, I am not the raider",,4_9hours.mp4,07:34:50,10645
I am the wilder.,,4_9hours.mp4,07:34:55,10647
That's the last round I'm going to spin the wheel though.,,4_9hours.mp4,07:34:57,10649
Like with the wheel spin.,,4_9hours.mp4,07:35:02,10650
Wheel spin is now off.,,4_9hours.mp4,07:35:03,10651
I already...,,4_9hours.mp4,07:35:15,10654
"Yeah, Tom, you're lagging like crazy again.",,4_9hours.mp4,07:35:16,10655
But I'm already taking it out of the timer.,,4_9hours.mp4,07:35:18,10656
I cannot do this anymore.,,4_9hours.mp4,07:35:25,10660
Please just...,,4_9hours.mp4,07:35:30,10662
Fucking kill me already.,,4_9hours.mp4,07:35:32,10663
"Please, please, please.",,4_9hours.mp4,07:35:36,10665
Bro.,,4_9hours.mp4,07:35:59,10668
Every fucking time.,,4_9hours.mp4,07:36:17,10670
Kills me every fucking time.,,4_9hours.mp4,07:36:18,10671
"Okay, let's do this.",,4_9hours.mp4,07:36:23,10672
Let's go Augur.,,4_9hours.mp4,07:36:25,10673
I don't care.,,4_9hours.mp4,07:36:26,10674
Fucking...,,4_9hours.mp4,07:36:28,10675
Wilder.,,4_9hours.mp4,07:36:30,10676
Wielder.,,4_9hours.mp4,07:36:31,10677
"Wilder, wilder.",,4_9hours.mp4,07:36:32,10678
"So, it's kind of fucked anyways.",,4_9hours.mp4,07:36:36,10679
"Goodnight, night.",,4_9hours.mp4,07:36:39,10680
Sleep well.,,4_9hours.mp4,07:36:40,10681
"Hopefully we'll play again sometime, Flo.",,4_9hours.mp4,07:36:43,10682
Thanks for being there for so long.,,4_9hours.mp4,07:36:46,10683
See you next time.,,4_9hours.mp4,07:36:49,10684
Bye.,,4_9hours.mp4,07:36:50,10685
Bye bye.,,4_9hours.mp4,07:36:52,10686
Art attack.,,4_9hours.mp4,07:37:00,10687
"Yeah, we just had a run with Iron Iron and made it to the boss.",,4_9hours.mp4,07:37:04,10688
"But this is such an asshole boss, dude.",,4_9hours.mp4,07:37:08,10689
Let's just fuck it.,,4_9hours.mp4,07:37:25,10697
And then...,,4_9hours.mp4,07:37:27,10698
I can switch to Iron eye,,4_9hours.mp4,07:37:28,10699
I'm gonna stay level 1 for the whole fucking game.,,4_9hours.mp4,07:37:41,10703
"No, I'm actually gonna try.",,4_9hours.mp4,07:37:45,10704
"Yeah, just like Gilly last round.",,4_9hours.mp4,07:37:56,10708
He's also just trying to make it look...,,4_9hours.mp4,07:37:58,10709
I think Wilder is a bit boring.,,4_9hours.mp4,07:38:02,10710
He's not fun.,,4_9hours.mp4,07:38:04,10711
"Wait, what the fuck, Tom?",,4_9hours.mp4,07:38:35,10726
Yeah.,,4_9hours.mp4,07:38:38,10727
Give me some little white lies.,,4_9hours.mp4,07:38:50,10734
I want to have fun while playing this game.,,4_9hours.mp4,07:38:53,10735
"No, Rooney, you don't suck.",,4_9hours.mp4,07:38:57,10736
El Papi.,,4_9hours.mp4,07:39:02,10738
"Oh, you mean this church.",,4_9hours.mp4,07:39:18,10743
"Okay, because that's where I am.",,4_9hours.mp4,07:39:20,10744
"Downstairs, downstairs.",,4_9hours.mp4,07:39:35,10748
Where's your poise?,,4_9hours.mp4,07:40:20,10764
Do you speak it?,,4_9hours.mp4,07:40:42,10771
Smithing stone,,4_9hours.mp4,07:40:48,10772
Never stop cooking.,,4_9hours.mp4,07:41:06,10780
"Church, church, church.",,4_9hours.mp4,07:41:10,10781
Where's the church?,,4_9hours.mp4,07:41:12,10782
Green ping.,,4_9hours.mp4,07:41:14,10783
"My ping? No, Tom's ping.",,4_9hours.mp4,07:41:16,10784
I am blue.,,4_9hours.mp4,07:41:18,10785
I have been blue the last,,4_9hours.mp4,07:41:20,10786
"ten rounds, but I cannot",,4_9hours.mp4,07:41:22,10787
remember that.,,4_9hours.mp4,07:41:24,10788
She be blooby.,,4_9hours.mp4,07:41:30,10791
There's another room.,,4_9hours.mp4,07:41:40,10794
It's really easy.,,4_9hours.mp4,07:41:42,10795
With the trumpet dudes.,,4_9hours.mp4,07:41:44,10796
Yeah.,,4_9hours.mp4,07:41:48,10797
Don't do it guys.,,4_9hours.mp4,07:41:52,10799
I'm on my way.,,4_9hours.mp4,07:41:56,10801
You're running towards Gilly.,,4_9hours.mp4,07:42:00,10802
Church.,,4_9hours.mp4,07:42:06,10803
He's laslo,,4_9hours.mp4,07:42:14,10805
Anything gets him hard.,,4_9hours.mp4,07:42:18,10806
We are live guys.,,4_9hours.mp4,07:42:41,10812
We are literally live.,,4_9hours.mp4,07:42:43,10813
boss loot,,4_9hours.mp4,07:43:27,10824
I want to check out the castle real quick.,,4_9hours.mp4,07:43:59,10831
The map is kind of cursed.,,4_9hours.mp4,07:44:07,10832
The churches are so far apart again.,,4_9hours.mp4,07:44:10,10833
Hate when that happens.,,4_9hours.mp4,07:44:14,10834
Yeah.,,4_9hours.mp4,07:44:36,10842
What enemies are there?,,4_9hours.mp4,07:45:50,10866
Crucible knights.,,4_9hours.mp4,07:45:52,10867
But this circle is so fucked.,,4_9hours.mp4,07:45:56,10868
What?,,4_9hours.mp4,07:46:32,10884
Grace.,,4_9hours.mp4,07:47:16,10894
Grace.,,4_9hours.mp4,07:47:18,10895
The boom is nice.,,4_9hours.mp4,07:47:22,10896
But I don't know.,,4_9hours.mp4,07:47:24,10897
I'm not close range.,,4_9hours.mp4,07:47:28,10898
No close range.,,4_9hours.mp4,07:47:30,10899
true ,,4_9hours.mp4,07:48:30,10902
Let's go.,,4_9hours.mp4,07:48:40,10906
I have a stone sword key.,,4_9hours.mp4,07:49:26,10913
Let's go to the thing right here.,,4_9hours.mp4,07:49:34,10917
The evergoal is right here.,,4_9hours.mp4,07:49:36,10918
I'm gonna start it right away.,,4_9hours.mp4,07:49:52,10919
"Oh fuck, no. Oh no.",,4_9hours.mp4,07:50:00,10920
Leave me alone.,,4_9hours.mp4,07:50:34,10928
"I know you hate me, it's okay.",,4_9hours.mp4,07:50:46,10930
I am aware.,,4_9hours.mp4,07:50:48,10931
Sorry.,,4_9hours.mp4,07:52:00,10950
I'm very concentrated.,,4_9hours.mp4,07:52:04,10951
We really have to go to the castle.,,4_9hours.mp4,07:52:16,10955
I only have one health pot.,,4_9hours.mp4,07:52:20,10957
"Oh, I have two now.",,4_9hours.mp4,07:53:18,10962
"Now I have one, again.",,4_9hours.mp4,07:53:20,10963
Hell no.,,4_9hours.mp4,07:53:22,10964
Hell no.,,4_9hours.mp4,07:53:24,10965
Of course it's me.,,4_9hours.mp4,07:53:28,10966
Why do you use your tombstone,,4_9hours.mp4,07:53:34,10967
like so randomly?,,4_9hours.mp4,07:53:36,10968
When people are down.,,4_9hours.mp4,07:53:40,10969
Or actually when the boss is,,4_9hours.mp4,07:53:46,10970
standing there.,,4_9hours.mp4,07:53:48,10971
"No, I just feel like...",,4_9hours.mp4,07:53:53,10972
"Okay, nevermind.",,4_9hours.mp4,07:53:55,10973
I will stop.,,4_9hours.mp4,07:53:57,10974
I have no more heal.,,4_9hours.mp4,07:54:18,10977
With my fucking,,4_9hours.mp4,07:54:53,10980
harpoon thingy.,,4_9hours.mp4,07:54:55,10981
Only works like...,,4_9hours.mp4,07:54:57,10982
"Oh, I'm down.",,4_9hours.mp4,07:54:59,10983
5% of the time.,,4_9hours.mp4,07:55:01,10984
Are you down? No. Okay.,,4_9hours.mp4,07:55:08,10987
"Yeah, he's ignoring me.",,4_9hours.mp4,07:55:20,10989
Just kill him.,,4_9hours.mp4,07:55:46,10995
Good job.,,4_9hours.mp4,07:55:54,10999
"Yeah, they are always shit here.",,4_9hours.mp4,07:56:14,11007
